SowID,Treatment,FarrowDate,Onset,Piglet,End,FarrowTime,Induce,DueDate,GestationLength,TNB,SB,SB_perc,Start_H,Start_M,Start_Minutes,Finish_H,Finish_M,Finish_Minutes,Duration,Factor
3806,1,803,1899-12-31T08:10:00Z,1,1899-12-31T17:30:00Z,1899-12-31T09:20:00Z,0,801,117,12,0,0,08,10,490,17,30,1050,560,1
4011,1,822,1899-12-31T06:57:00Z,1,1899-12-31T18:30:00Z,1899-12-31T11:33:00Z,0,821,116,15,3,0.2,06,57,417,18,30,1110,693,1
4085,1,814,1899-12-31T11:00:00Z,1,1899-12-31T16:11:00Z,1899-12-31T05:11:00Z,0,812,117,16,1,0.0625,11,00,660,16,11,971,311,1
4438,1,803,1899-12-31T10:04:00Z,1,1899-12-31T14:32:00Z,1900-01-01T04:28:00Z,0,802,116,15,0,0,10,04,604,14,32,872,268,1
4538,1,795,1899-12-31T01:39:00Z,1,1899-12-31T22:30:00Z,1900-01-01T20:51:00Z,0,795,115,20,2,0.1,01,39,99,22,30,1350,1251,1
4718,1,803,1899-12-31T12:44:00Z,1,1899-12-31T21:23:00Z,1900-01-01T08:39:00Z,0,801,117,13,0,0,12,44,764,21,23,1283,519,1
5074,1,825,1899-12-31T16:10:00Z,1,1899-12-31T22:03:00Z,1900-01-01T05:53:00Z,0,826,114,18,2,0.1111111111111111,16,10,970,22,03,1323,353,1
5087,1,801,1899-12-31T16:14:00Z,1,1899-12-31T20:22:00Z,1900-01-01T04:08:00Z,0,801,115,15,1,0.06666666666666667,16,14,974,20,22,1222,248,1
5155,1,814,1899-12-31T15:46:00Z,1,1899-12-31T01:59:00Z,1899-12-31T10:13:00Z,0,812,117,18,5,0.2777777777777778,15,46,946,01,59,119,613,1
5382,1,804,1899-12-31T14:26:00Z,1,1899-12-31T19:01:00Z,1900-01-01T04:35:00Z,0,802,117,14,2,0.14285714285714285,14,26,866,19,01,1141,275,1
5605,1,823,1899-12-31T13:06:00Z,1,1899-12-31T23:10:00Z,1900-01-01T10:04:00Z,0,821,117,18,2,0.1111111111111111,13,06,786,23,10,1390,604,1
5796,1,809,1899-12-31T09:35:00Z,1,1899-12-31T22:09:00Z,1900-01-01T12:34:00Z,0,807,117,19,2,0.10526315789473684,09,35,575,22,09,1329,754,1
5838,1,796,1899-12-31T09:34:00Z,1,1899-12-31T16:50:00Z,1900-01-01T07:16:00Z,0,795,116,16,1,0.0625,09,34,574,16,50,1010,436,1
5913,1,798,1899-12-31T16:20:00Z,1,1899-12-31T20:39:00Z,1900-01-01T04:19:00Z,0,798,115,13,1,0.07692307692307693,16,20,980,20,39,1239,259,1
5998,1,824,1899-12-31T09:22:00Z,1,1899-12-31T12:35:00Z,1900-01-01T03:13:00Z,0,822,117,12,0,0,09,22,562,12,35,755,193,1
6152,1,821,1899-12-31T21:25:00Z,1,1899-12-31T02:56:00Z,1899-12-31T05:31:00Z,0,819,117,11,0,0,21,25,1285,02,56,176,331,1
6309,1,813,1899-12-31T12:02:00Z,1,1899-12-31T04:09:00Z,1899-12-31T16:07:00Z,0,812,116,19,1,0.05263157894736842,12,02,722,04,09,249,967,1
6392,1,816,1899-12-31T06:10:00Z,1,1899-12-31T18:15:00Z,1900-01-01T12:05:00Z,0,815,116,16,3,0.1875,06,10,370,18,15,1095,725,1
6464,1,798,1899-12-31T19:04:00Z,1,1899-12-31T02:09:00Z,1899-12-31T07:05:00Z,0,796,117,19,5,0.2631578947368421,19,04,1144,02,09,129,425,1
6495,1,827,1899-12-31T12:00:00Z,1,1899-12-31T19:22:00Z,1900-01-01T07:22:00Z,0,826,116,20,5,0.25,12,00,720,19,22,1162,442,1
6632,1,820,1899-12-31T16:47:00Z,1,1899-12-31T23:53:00Z,1900-01-01T07:06:00Z,0,819,116,21,1,0.047619047619047616,16,47,1007,23,53,1433,426,1
6655,1,796,1899-12-31T08:38:00Z,1,1899-12-31T20:34:00Z,1900-01-01T11:56:00Z,0,795,116,13,3,0.23076923076923078,08,38,518,20,34,1234,716,1
6798,1,814,1899-12-31T07:31:00Z,1,1899-12-31T16:12:00Z,1900-01-01T08:41:00Z,0,812,117,17,5,0.29411764705882354,07,31,451,16,12,972,521,1
6811,1,802,1899-12-31T14:39:00Z,1,1899-12-31T18:06:00Z,1900-01-01T03:27:00Z,0,801,116,15,1,0.06666666666666667,14,39,879,18,06,1086,207,1
6928,1,814,1899-12-31T04:15:00Z,1,1899-12-31T07:38:00Z,1900-01-01T03:23:00Z,0,815,114,17,3,0.17647058823529413,04,15,255,07,38,458,203,1
6946,1,815,1899-12-31T08:54:00Z,1,1899-12-31T13:48:00Z,1900-01-01T04:54:00Z,0,812,118,20,3,0.15,08,54,534,13,48,828,294,1
7149,1,816,1899-12-31T21:38:00Z,1,1899-12-31T02:52:00Z,1899-12-31T05:14:00Z,0,815,116,13,2,0.15384615384615385,21,38,1298,02,52,172,314,1
7217,1,826,1899-12-31T17:05:00Z,1,1899-12-31T22:13:00Z,1900-01-01T05:08:00Z,0,826,115,16,0,0,17,05,1025,22,13,1333,308,1
7298,1,823,1899-12-31T16:15:00Z,1,1899-12-31T21:16:00Z,1900-01-01T05:01:00Z,0,822,116,18,4,0.2222222222222222,16,15,975,21,16,1276,301,1
7433,1,811,1899-12-31T11:18:00Z,1,1899-12-31T18:46:00Z,1900-01-01T07:28:00Z,0,811,115,9,0,0,11,18,678,18,46,1126,448,1
7562,1,827,1899-12-31T16:30:00Z,1,1899-12-31T19:11:00Z,1900-01-01T02:41:00Z,0,826,116,10,0,0,16,30,990,19,11,1151,161,1
7643,1,820,1899-12-31T19:02:00Z,1,1899-12-31T07:17:00Z,1899-12-31T12:15:00Z,0,822,113,18,2,0.1111111111111111,19,02,1142,07,17,437,735,1
7722,1,807,1899-12-31T11:02:00Z,1,1899-12-31T15:11:00Z,1900-01-01T04:09:00Z,0,807,115,14,2,0.14285714285714285,11,02,662,15,11,911,249,1
7725,1,820,1899-12-31T23:58:00Z,1,1899-12-31T07:10:00Z,1899-12-31T07:12:00Z,0,821,114,20,5,0.25,23,58,1438,07,10,430,432,1
7744,1,800,1899-12-31T20:07:00Z,1,1899-12-31T14:45:00Z,1899-12-31T18:38:00Z,0,798,117,18,2,0.1111111111111111,20,07,1207,14,45,885,1118,1
7930,1,810,1899-12-31T21:43:00Z,1,1899-12-31T01:54:00Z,1899-12-31T04:11:00Z,0,811,114,15,4,0.26666666666666666,21,43,1303,01,54,114,251,1
7965,1,809,1899-12-31T00:24:00Z,1,1899-12-31T14:00:00Z,1900-01-01T13:36:00Z,0,807,117,19,1,0.05263157894736842,00,24,24,14,00,840,816,1
7988,1,796,1899-12-31T01:03:00Z,1,1899-12-31T23:42:00Z,1900-01-01T22:39:00Z,0,795,116,17,0,0,01,03,63,23,42,1422,1359,1
8091,1,799,1899-12-31T12:49:00Z,1,1899-12-31T21:55:00Z,1900-01-01T09:06:00Z,0,798,116,20,1,0.05,12,49,769,21,55,1315,546,1
8182,1,823,1899-12-31T05:34:00Z,1,1899-12-31T14:31:00Z,1900-01-01T08:57:00Z,0,821,117,22,2,0.09090909090909091,05,34,334,14,31,871,537,1
8253,1,796,1899-12-31T01:34:00Z,1,1899-12-31T05:49:00Z,1900-01-01T04:15:00Z,0,796,115,18,2,0.1111111111111111,01,34,94,05,49,349,255,1
8358,1,825,1899-12-31T21:41:00Z,1,1899-12-31T13:49:00Z,1899-12-31T16:08:00Z,0,822,118,17,1,0.058823529411764705,21,41,1301,13,49,829,968,1
8469,1,819,1899-12-31T12:18:00Z,1,1899-12-31T20:08:00Z,1900-01-01T07:50:00Z,0,819,115,13,1,0.07692307692307693,12,18,738,20,08,1208,470,1
8648,1,814,1899-12-31T06:31:00Z,1,1899-12-31T09:20:00Z,1900-01-01T02:49:00Z,0,811,118,15,6,0.4,06,31,391,09,20,560,169,1
8686,1,811,1899-12-31T23:24:00Z,1,1899-12-31T06:03:00Z,1899-12-31T06:39:00Z,0,811,115,19,3,0.15789473684210525,23,24,1404,06,03,363,399,1
8696,1,801,1899-12-31T15:49:00Z,1,1899-12-31T02:30:00Z,1899-12-31T10:41:00Z,0,798,118,25,9,0.36,15,49,949,02,30,150,641,1
8704,1,813,1899-12-31T11:49:00Z,1,1899-12-31T18:31:00Z,1900-01-01T06:42:00Z,0,811,117,21,3,0.14285714285714285,11,49,709,18,31,1111,402,1
8742,1,805,1899-12-31T18:14:00Z,1,1899-12-31T01:04:00Z,1899-12-31T06:50:00Z,0,804,116,27,2,0.07407407407407407,18,14,1094,01,04,64,410,1
8762,1,801,1899-12-31T20:14:00Z,1,1899-12-31T08:15:00Z,1899-12-31T12:01:00Z,0,798,118,15,2,0.13333333333333333,20,14,1214,08,15,495,721,1
9180,1,814,1899-12-31T04:40:00Z,1,1899-12-31T07:17:00Z,1900-01-01T02:37:00Z,0,812,117,5,1,0.2,04,40,280,07,17,437,157,1
9198,1,826,1899-12-31T15:45:00Z,1,1899-12-31T22:12:00Z,1900-01-01T06:27:00Z,0,826,115,24,2,0.08333333333333333,15,45,945,22,12,1332,387,1
9229,1,802,1899-12-31T16:28:00Z,1,1899-12-31T21:15:00Z,1900-01-01T04:47:00Z,0,801,116,8,0,0,16,28,988,21,15,1275,287,1
9274,1,807,1899-12-31T06:01:00Z,1,1899-12-31T11:48:00Z,1900-01-01T05:47:00Z,0,805,117,15,2,0.13333333333333333,06,01,361,11,48,708,347,1
9341,1,821,1899-12-31T04:15:00Z,1,1899-12-31T09:12:00Z,1900-01-01T04:57:00Z,0,819,117,13,1,0.07692307692307693,04,15,255,09,12,552,297,1
9416,1,817,1899-12-31T19:05:00Z,1,1899-12-31T03:33:00Z,1899-12-31T08:28:00Z,0,814,118,16,0,0,19,05,1145,03,33,213,508,1
9422,1,821,1899-12-31T15:22:00Z,1,1899-12-31T23:37:00Z,1900-01-01T08:15:00Z,0,819,117,18,4,0.2222222222222222,15,22,922,23,37,1417,495,1
9434,1,822,1899-12-31T09:12:00Z,1,1899-12-31T14:30:00Z,1900-01-01T05:18:00Z,0,821,116,18,2,0.1111111111111111,09,12,552,14,30,870,318,1
9455,1,822,1899-12-31T14:32:00Z,1,1899-12-31T20:43:00Z,1900-01-01T06:11:00Z,0,821,116,16,3,0.1875,14,32,872,20,43,1243,371,1
9477,1,823,1899-12-31T13:35:00Z,1,1899-12-31T16:16:00Z,1900-01-01T02:41:00Z,0,822,116,18,1,0.05555555555555555,13,35,815,16,16,976,161,1
9616,1,799,1899-12-31T15:09:00Z,1,1899-12-31T02:34:00Z,1899-12-31T11:25:00Z,0,798,116,20,4,0.2,15,09,909,02,34,154,685,1
9774,1,817,1899-12-31T12:34:00Z,1,1899-12-31T22:32:00Z,1900-01-01T09:58:00Z,0,815,117,20,8,0.4,12,34,754,22,32,1352,598,1
10030,1,803,1899-12-31T21:02:00Z,1,1899-12-31T05:05:00Z,1899-12-31T08:03:00Z,0,801,117,17,1,0.058823529411764705,21,02,1262,05,05,305,483,1
10055,1,802,1899-12-31T07:27:00Z,1,1899-12-31T15:34:00Z,1900-01-01T08:07:00Z,0,801,116,26,3,0.11538461538461539,07,27,447,15,34,934,487,1
10159,1,813,1899-12-31T08:07:00Z,1,1899-12-31T18:30:00Z,1900-01-01T10:23:00Z,0,811,117,17,2,0.11764705882352941,08,07,487,18,30,1110,623,1
10219,1,801,1899-12-31T04:52:00Z,1,1899-12-31T13:10:00Z,1900-01-01T08:18:00Z,0,801,115,21,4,0.19047619047619047,04,52,292,13,10,790,498,1
10219,1,801,1899-12-31T04:52:00Z,1,1899-12-31T12:51:00Z,1900-01-01T07:59:00Z,0,801,115,21,4,0.19047619047619047,04,52,292,12,51,771,479,1
10235,1,815,1899-12-31T20:00:00Z,1,1899-12-31T14:37:00Z,1899-12-31T18:37:00Z,0,815,115,13,5,0.38461538461538464,20,00,1200,14,37,877,1117,1
10265,1,799,1899-12-31T12:22:00Z,1,1899-12-31T03:13:00Z,1899-12-31T14:51:00Z,0,798,116,15,2,0.13333333333333333,12,22,742,03,13,193,891,1
10285,1,806,1899-12-31T10:24:00Z,1,1899-12-31T15:13:00Z,1900-01-01T04:49:00Z,0,804,117,16,0,0,10,24,624,15,13,913,289,1
10318,1,803,1899-12-31T13:38:00Z,1,1899-12-31T05:04:00Z,1899-12-31T15:26:00Z,0,801,117,15,4,0.26666666666666666,13,38,818,05,04,304,926,1
10352,1,795,1899-12-31T14:31:00Z,1,1899-12-31T22:40:00Z,1900-01-01T08:09:00Z,0,795,115,19,1,0.05263157894736842,14,31,871,22,40,1360,489,1
10390,1,821,1899-12-31T10:31:00Z,1,1899-12-31T13:17:00Z,1900-01-01T02:46:00Z,0,819,117,17,1,0.058823529411764705,10,31,631,13,17,797,166,1
10405,1,827,1899-12-31T20:28:00Z,1,1899-12-31T01:06:00Z,1899-12-31T04:38:00Z,0,826,116,18,0,0,20,28,1228,01,06,66,278,1
10425,1,814,1899-12-31T11:00:00Z,1,1899-12-31T12:44:00Z,1900-01-01T01:44:00Z,0,812,117,24,12,0.5,11,00,660,12,44,764,104,1
11354,1,806,1899-12-31T05:22:00Z,1,1899-12-31T10:25:00Z,1900-01-01T05:03:00Z,0,805,116,20,3,0.15,05,22,322,10,25,625,303,1
11859,1,812,1899-12-31T21:10:00Z,1,1899-12-31T07:05:00Z,1899-12-31T09:55:00Z,0,811,116,17,4,0.23529411764705882,21,10,1270,07,05,425,595,1
12017,1,810,1899-12-31T18:11:00Z,1,1899-12-31T22:48:00Z,1900-01-01T04:37:00Z,0,808,117,15,0,0,18,11,1091,22,48,1368,277,1
12358,1,798,1899-12-31T14:45:00Z,1,1899-12-31T21:32:00Z,1900-01-01T06:47:00Z,0,796,117,15,0,0,14,45,885,21,32,1292,407,1
12359,1,796,1899-12-31T11:32:00Z,1,1899-12-31T18:57:00Z,1900-01-01T07:25:00Z,0,795,116,10,0,0,11,32,692,18,57,1137,445,1
12369,1,801,1899-12-31T14:56:00Z,1,1899-12-31T22:04:00Z,1900-01-01T07:08:00Z,0,798,118,15,2,0.13333333333333333,14,56,896,22,04,1324,428,1
12389,1,817,1899-12-31T10:40:00Z,1,1899-12-31T16:23:00Z,1900-01-01T05:43:00Z,0,816,116,15,0,0,10,40,640,16,23,983,343,1
12391,1,806,1899-12-31T11:44:00Z,1,1899-12-31T13:46:00Z,1900-01-01T02:02:00Z,0,805,116,14,0,0,11,44,704,13,46,826,122,1
12409,1,811,1899-12-31T13:39:00Z,1,1899-12-31T21:57:00Z,1900-01-01T08:18:00Z,0,810,116,14,2,0.14285714285714285,13,39,819,21,57,1317,498,1
12417,1,823,1899-12-31T04:04:00Z,1,1899-12-31T10:19:00Z,1900-01-01T06:15:00Z,0,822,116,6,0,0,04,04,244,10,19,619,375,1
12436,1,797,1899-12-31T16:56:00Z,1,1899-12-31T00:04:00Z,1899-12-31T07:08:00Z,0,796,116,16,0,0,16,56,1016,00,04,4,428,1
12436,1,797,1899-12-31T16:56:00Z,1,1899-12-31T00:04:00Z,1899-12-31T07:08:00Z,0,796,116,16,0,0,16,56,1016,00,04,4,428,1
12454,1,813,1899-12-31T12:09:00Z,1,1899-12-31T04:10:00Z,1899-12-31T16:01:00Z,0,812,116,20,1,0.05,12,09,729,04,10,250,961,1
12517,1,798,1899-12-31T06:17:00Z,1,1899-12-31T13:07:00Z,1900-01-01T06:50:00Z,0,796,117,16,1,0.0625,06,17,377,13,07,787,410,1
12543,1,805,1899-12-31T11:13:00Z,1,1899-12-31T19:49:00Z,1900-01-01T08:36:00Z,0,805,115,19,0,0,11,13,673,19,49,1189,516,1
12606,1,797,1899-12-31T16:51:00Z,1,1899-12-31T01:36:00Z,1899-12-31T08:45:00Z,0,796,116,18,2,0.1111111111111111,16,51,1011,01,36,96,525,1
12614,1,805,1899-12-31T11:47:00Z,1,1899-12-31T16:22:00Z,1900-01-01T04:35:00Z,0,805,115,16,0,0,11,47,707,16,22,982,275,1
12631,1,806,1899-12-31T14:15:00Z,1,1899-12-31T04:03:00Z,1899-12-31T13:48:00Z,0,805,116,16,2,0.125,14,15,855,04,03,243,828,1
12651,1,796,1899-12-31T11:11:00Z,1,1899-12-31T16:09:00Z,1900-01-01T04:58:00Z,0,794,117,15,2,0.13333333333333333,11,11,671,16,09,969,298,1
12659,1,795,1899-12-31T11:46:00Z,1,1899-12-31T21:43:00Z,1900-01-01T09:57:00Z,0,795,115,16,2,0.125,11,46,706,21,43,1303,597,1
12670,1,809,1899-12-31T09:17:00Z,1,1899-12-31T13:57:00Z,1900-01-01T04:40:00Z,0,808,116,15,0,0,09,17,557,13,57,837,280,1
12696,1,802,1899-12-31T09:31:00Z,1,1899-12-31T19:06:00Z,1900-01-01T09:35:00Z,0,801,116,21,2,0.09523809523809523,09,31,571,19,06,1146,575,1
12697,1,803,1899-12-31T13:02:00Z,1,1899-12-31T18:07:00Z,1900-01-01T05:05:00Z,0,801,117,16,2,0.125,13,02,782,18,07,1087,305,1
12708,1,796,1899-12-31T11:12:00Z,1,1899-12-31T17:12:00Z,1900-01-01T06:00:00Z,0,796,115,20,3,0.15,11,12,672,17,12,1032,360,1
12708,1,796,1899-12-31T11:12:00Z,1,1899-12-31T17:12:00Z,1900-01-01T06:00:00Z,0,796,115,20,3,0.15,11,12,672,17,12,1032,360,1
12768,1,817,1899-12-31T08:16:00Z,1,1899-12-31T16:22:00Z,1900-01-01T08:06:00Z,0,816,116,18,2,0.1111111111111111,08,16,496,16,22,982,486,1
12772,1,812,1899-12-31T06:05:00Z,1,1899-12-31T11:11:00Z,1900-01-01T05:06:00Z,0,812,115,14,0,0,06,05,365,11,11,671,306,1
12805,1,816,1899-12-31T13:48:00Z,1,1899-12-31T19:45:00Z,1900-01-01T05:57:00Z,0,817,114,14,0,0,13,48,828,19,45,1185,357,1
12820,1,819,1899-12-31T22:21:00Z,1,1899-12-31T04:15:00Z,1899-12-31T05:54:00Z,0,816,118,20,2,0.1,22,21,1341,04,15,255,354,1
12833,1,813,1899-12-31T11:44:00Z,1,1899-12-31T04:07:00Z,1899-12-31T16:23:00Z,0,812,116,17,1,0.058823529411764705,11,44,704,04,07,247,983,1
12835,1,818,1899-12-31T02:24:00Z,1,1899-12-31T11:56:00Z,1900-01-01T09:32:00Z,0,817,116,23,3,0.13043478260869565,02,24,144,11,56,716,572,1
12864,1,810,1899-12-31T16:36:00Z,1,1899-12-31T22:02:00Z,1900-01-01T05:26:00Z,0,810,115,13,0,0,16,36,996,22,02,1322,326,1
12902,1,818,1899-12-31T12:57:00Z,1,1899-12-31T21:27:00Z,1900-01-01T08:30:00Z,0,817,116,17,0,0,12,57,777,21,27,1287,510,1
12910,1,811,1899-12-31T01:08:00Z,1,1899-12-31T23:50:00Z,1900-01-01T22:42:00Z,0,811,115,17,0,0,01,08,68,23,50,1430,1362,1
12926,1,824,1899-12-31T13:01:00Z,1,1899-12-31T18:09:00Z,1900-01-01T05:08:00Z,0,822,117,14,1,0.07142857142857142,13,01,781,18,09,1089,308,1
13033,1,826,1899-12-31T23:01:00Z,1,1899-12-31T06:43:00Z,1899-12-31T07:42:00Z,0,826,115,18,2,0.1111111111111111,23,01,1381,06,43,403,462,1
13056,1,825,1899-12-31T09:21:00Z,1,1899-12-31T15:40:00Z,1900-01-01T06:19:00Z,0,825,115,17,5,0.29411764705882354,09,21,561,15,40,940,379,1
13077,1,827,1899-12-31T16:30:00Z,1,1899-12-31T23:50:00Z,1900-01-01T07:20:00Z,0,825,117,25,5,0.2,16,30,990,23,50,1430,440,1
13710,1,799,1899-12-31T11:52:00Z,1,1899-12-31T18:46:00Z,1900-01-01T06:54:00Z,0,798,116,18,1,0.05555555555555555,11,52,712,18,46,1126,414,1
13718,1,796,1899-12-31T21:28:00Z,1,1899-12-31T02:57:00Z,1899-12-31T05:29:00Z,0,796,115,19,5,0.2631578947368421,21,28,1288,02,57,177,329,1
13740,1,809,1899-12-31T18:24:00Z,1,1899-12-31T21:28:00Z,1900-01-01T03:04:00Z,0,808,116,16,1,0.0625,18,24,1104,21,28,1288,184,1
13766,1,805,1899-12-31T17:23:00Z,1,1899-12-31T22:25:00Z,1900-01-01T05:02:00Z,0,801,119,20,4,0.2,17,23,1043,22,25,1345,302,1
13806,1,803,1899-12-31T08:30:00Z,1,1899-12-31T15:09:00Z,1900-01-01T06:39:00Z,0,801,117,14,3,0.21428571428571427,08,30,510,15,09,909,399,1
13835,1,806,1899-12-31T06:24:00Z,1,1899-12-31T13:03:00Z,1900-01-01T06:39:00Z,0,805,116,20,2,0.1,06,24,384,13,03,783,399,1
13838,1,797,1899-12-31T08:00:00Z,1,1899-12-31T15:32:00Z,1900-01-01T07:32:00Z,0,794,118,17,3,0.17647058823529413,08,00,480,15,32,932,452,1
13842,1,819,1899-12-31T14:17:00Z,1,1899-12-31T19:57:00Z,1900-01-01T05:40:00Z,0,819,115,19,1,0.05263157894736842,14,17,857,19,57,1197,340,1
13876,1,807,1899-12-31T06:33:00Z,1,1899-12-31T11:16:00Z,1900-01-01T04:43:00Z,0,806,116,21,1,0.047619047619047616,06,33,393,11,16,676,283,1
13900,1,803,1899-12-31T13:55:00Z,1,1899-12-31T22:30:00Z,1900-01-01T08:35:00Z,0,804,114,17,3,0.17647058823529413,13,55,835,22,30,1350,515,1
13980,1,810,1899-12-31T10:05:00Z,1,1899-12-31T17:58:00Z,1900-01-01T07:53:00Z,0,808,117,18,1,0.05555555555555555,10,05,605,17,58,1078,473,1
13997,1,808,1899-12-31T23:00:00Z,1,1899-12-31T04:29:00Z,1899-12-31T05:29:00Z,0,809,114,16,0,0,23,00,1380,04,29,269,329,1
14011,1,809,1899-12-31T21:24:00Z,1,1899-12-31T07:01:00Z,1899-12-31T09:37:00Z,0,809,115,21,1,0.047619047619047616,21,24,1284,07,01,421,577,1
14042,1,797,1899-12-31T01:00:00Z,1,1899-12-31T19:15:00Z,1900-01-01T18:15:00Z,0,796,116,12,1,0.08333333333333333,01,00,60,19,15,1155,1095,1
14062,1,822,1899-12-31T20:51:00Z,1,1899-12-31T02:41:00Z,1899-12-31T05:50:00Z,0,822,115,15,0,0,20,51,1251,02,41,161,350,1
14072,1,823,1899-12-31T23:18:00Z,1,1899-12-31T05:10:00Z,1899-12-31T05:52:00Z,0,824,114,18,0,0,23,18,1398,05,10,310,352,1
14081,1,805,1899-12-31T03:35:00Z,1,1899-12-31T07:33:00Z,1900-01-01T03:58:00Z,0,801,119,17,1,0.058823529411764705,03,35,215,07,33,453,238,1
14125,1,812,1899-12-31T10:15:00Z,1,1899-12-31T15:11:00Z,1900-01-01T04:56:00Z,0,810,117,15,1,0.06666666666666667,10,15,615,15,11,911,296,1
14177,1,821,1899-12-31T14:20:00Z,1,1899-12-31T17:45:00Z,1900-01-01T03:25:00Z,0,819,117,15,0,0,14,20,860,17,45,1065,205,1
14178,1,825,1899-12-31T12:57:00Z,1,1899-12-31T23:48:00Z,1900-01-01T10:51:00Z,0,825,115,23,0,0,12,57,777,23,48,1428,651,1
14199,1,807,1899-12-31T15:11:00Z,1,1899-12-31T00:30:00Z,1899-12-31T09:19:00Z,0,808,114,20,4,0.2,15,11,911,00,30,30,559,1
14204,1,826,1899-12-31T12:44:00Z,1,1899-12-31T16:48:00Z,1900-01-01T04:04:00Z,0,824,117,12,0,0,12,44,764,16,48,1008,244,1
14209,1,809,1899-12-31T20:26:00Z,1,1899-12-31T23:48:00Z,1900-01-01T03:22:00Z,0,810,114,16,0,0,20,26,1226,23,48,1428,202,1
14222,1,805,1899-12-31T19:45:00Z,1,1899-12-31T02:31:00Z,1899-12-31T06:46:00Z,0,805,115,19,0,0,19,45,1185,02,31,151,406,1
14227,1,810,1899-12-31T00:23:00Z,1,1899-12-31T05:00:00Z,1900-01-01T04:37:00Z,0,808,117,16,3,0.1875,00,23,23,05,00,300,277,1
14234,1,819,1899-12-31T22:23:00Z,1,1899-12-31T09:55:00Z,1899-12-31T11:32:00Z,0,817,117,15,0,0,22,23,1343,09,55,595,692,1
14253,1,809,1899-12-31T16:51:00Z,1,1899-12-31T21:25:00Z,1900-01-01T04:34:00Z,0,808,116,14,0,0,16,51,1011,21,25,1285,274,1
14258,1,809,1899-12-31T01:31:00Z,1,1899-12-31T09:25:00Z,1900-01-01T07:54:00Z,0,806,118,4,0,0,01,31,91,09,25,565,474,1
14287,1,820,1899-12-31T15:20:00Z,1,1899-12-31T03:09:00Z,1899-12-31T11:49:00Z,0,818,117,19,3,0.15789473684210525,15,20,920,03,09,189,709,1
14288,1,796,1899-12-31T16:46:00Z,1,1899-12-31T21:22:00Z,1900-01-01T04:36:00Z,0,794,117,16,0,0,16,46,1006,21,22,1282,276,1
14292,1,808,1899-12-31T11:28:00Z,1,1899-12-31T17:24:00Z,1900-01-01T05:56:00Z,0,812,111,14,1,0.07142857142857142,11,28,688,17,24,1044,356,1
14311,1,822,1899-12-31T13:39:00Z,1,1899-12-31T19:59:00Z,1900-01-01T06:20:00Z,0,822,115,17,1,0.058823529411764705,13,39,819,19,59,1199,380,1
15025,1,805,1899-12-31T12:40:00Z,1,1899-12-31T17:29:00Z,1900-01-01T04:49:00Z,0,804,116,12,0,0,12,40,760,17,29,1049,289,1
15030,1,812,1899-12-31T09:12:00Z,1,1899-12-31T11:00:00Z,1900-01-01T01:48:00Z,0,809,118,13,0,0,09,12,552,11,00,660,108,1
15056,1,823,1899-12-31T07:06:00Z,1,1899-12-31T10:17:00Z,1900-01-01T03:11:00Z,0,824,114,13,1,0.07692307692307693,07,06,426,10,17,617,191,1
15069,1,823,1899-12-31T14:30:00Z,1,1899-12-31T19:10:00Z,1900-01-01T04:40:00Z,0,825,113,15,0,0,14,30,870,19,10,1150,280,1
15074,1,807,1899-12-31T10:57:00Z,1,1899-12-31T16:43:00Z,1900-01-01T05:46:00Z,0,806,116,17,2,0.11764705882352941,10,57,657,16,43,1003,346,1
15100,1,818,1899-12-31T17:20:00Z,1,1899-12-31T22:54:00Z,1900-01-01T05:34:00Z,0,817,116,13,0,0,17,20,1040,22,54,1374,334,1
15116,1,823,1899-12-31T10:24:00Z,1,1899-12-31T21:13:00Z,1900-01-01T10:49:00Z,0,819,119,12,2,0.16666666666666666,10,24,624,21,13,1273,649,1
15145,1,809,1899-12-31T21:38:00Z,1,1899-12-31T03:01:00Z,1899-12-31T05:23:00Z,0,810,114,15,1,0.06666666666666667,21,38,1298,03,01,181,323,1
15165,1,810,1899-12-31T11:10:00Z,1,1899-12-31T16:47:00Z,1900-01-01T05:37:00Z,0,810,115,14,3,0.21428571428571427,11,10,670,16,47,1007,337,1
15176,1,820,1899-12-31T13:33:00Z,1,1899-12-31T20:41:00Z,1900-01-01T07:08:00Z,0,819,116,11,1,0.09090909090909091,13,33,813,20,41,1241,428,1
15193,1,810,1899-12-31T20:01:00Z,1,1899-12-31T00:43:00Z,1899-12-31T04:42:00Z,0,809,116,9,0,0,20,01,1201,00,43,43,282,1
15194,1,812,1899-12-31T16:53:00Z,1,1899-12-31T20:42:00Z,1900-01-01T03:49:00Z,0,809,118,11,0,0,16,53,1013,20,42,1242,229,1
15195,1,826,1899-12-31T14:09:00Z,1,1899-12-31T17:40:00Z,1900-01-01T03:31:00Z,0,825,116,14,2,0.14285714285714285,14,09,849,17,40,1060,211,1
15196,1,810,1899-12-31T15:04:00Z,1,1899-12-31T22:48:00Z,1900-01-01T07:44:00Z,0,809,116,15,2,0.13333333333333333,15,04,904,22,48,1368,464,1
15213,1,824,1899-12-31T05:51:00Z,1,1899-12-31T13:05:00Z,1900-01-01T07:14:00Z,0,824,115,16,5,0.3125,05,51,351,13,05,785,434,1
15245,1,819,1899-12-31T12:21:00Z,1,1899-12-31T20:55:00Z,1900-01-01T08:34:00Z,0,818,116,17,2,0.11764705882352941,12,21,741,20,55,1255,514,1
